Time,Qbor_pos_first_year,Qbor_pos_second_year,Qbor_pos_tenth_year,Qbor_pos_avg_20_years
16657200,54.79876328,51.8781929,35.32830048,36.3110898015
16660800,44.56353378,42.4705925,30.01265526,30.664593791499993
16664400,37.04542542,35.49145126,25.85579491,26.316194725000003
16668000,31.32175064,30.14167023,22.56708717,22.901887131499997
16671600,26.86353683,25.95812225,19.94227219,20.184867144
16675200,23.34519005,22.64839363,17.82688713,17.998253202500003
16678800,20.54332733,20.00683975,16.10125542,16.217656898
16682400,18.29121399,17.87794113,14.67324543,14.748384523499999
16686000,16.45998192,16.14122009,13.47325039,13.518559933
16689600,14.95013809,14.70395565,12.44974804,12.474348639999999
16693200,13.68616295,13.49611664,11.56520176,11.575997496800001
16696800,12.61189556,12.46586704,10.79248428,10.794417380299999
16700400,11.68629265,11.5754528,10.11191845,10.108331203499999
16704000,10.87966824,10.79758644,9.508981705,85.4835212042
16707600,10.17053413,10.11247444,8.972619057,292.00785997565004
16711200,9.543101311,9.505506516,10.44102859,395.21047422845
16714800,8.985474586,8.965557098,1115.605957,451.9038380566
16718400,8.488313675,15.47100163,555.2537231,488.57265216525
16722000,1297.36792,1114.537842,303.2070007,431.54240113
16725600,655.9885254,554.0211792,192.4366455,243.25993689499995
16729200,347.0485535,303.3339844,133.3600769,153.371274577
16732800,213.7787018,192.9055634,96.73101044,106.788470843
16736400,146.0139008,133.7938385,72.91490936,78.83090992449999
16740000,104.9054947,97.08298492,57.0419426,60.571798896999994
16743600,78.33481598,73.1997757,46.07447815,48.15072403
16747200,60.73187256,57.2735405,38.1497345,39.3893684385
16750800,48.68093109,46.26219177,32.18564224,32.967857456
16754400,40.06246948,38.3009758,27.56761169,28.097965813000002
16758000,33.63088989,32.3070488,23.93125153,24.310137271499997
16761600,28.67809868,27.66500473,21.03787041,21.313069629
16765200,24.79071999,24.00948715,18.71453857,18.9117695325
16768800,21.70462036,21.10076332,16.82877541,16.9655724045
16772400,19.23220062,18.76496315,15.27792835,15.368472909000001
16776000,17.23099136,16.86888885,13.9834137,159.6216468595
16779600,15.59060669,15.30934048,12.88624382,340.71432266550005
16783200,14.22622776,14.00734806,545.7543945,431.6982340819999
16786800,13.07391644,12.90366745,990.5953979,483.5955390855
16790400,20.84256935,572.3961792,494.9138794,518.4121166924999
16794000,1173.474365,991.3925781,281.3560791,391.735742555
16797600,585.2195435,495.9351501,184.0406952,226.169885634
16801200,320.8139038,282.5187378,129.5535889,146.956691745
16804800,204.3246918,185.0292511,95.12158203,104.3585931845
16808400,141.9954224,130.3063965,72.56279755,78.06325989199999
16812000,103.2567902,95.69179535,57.38225555,64.2563636805
16815600,78.01329803,73.00391388,46.75737762,335.869084747
16819200,61.14636993,57.72996902,38.97968292,673.602470437
16822800,49.46002197,47.03476334,1318.930786,844.233286794
16826400,40.99352264,39.2026329,1899.552612,940.0496976899998
16830000,763.7495117,1340.822021,959.3039551,999.8784987550004
16833600,2234.585205,1900.444336,541.881897,754.024993865
16837200,1131.989746,959.8359375,352.0611267,434.88174361
16840800,617.4795532,543.1002197,247.0037231,280.94265364500006
16844400,390.3189087,353.2784729,180.9545746,198.625839247
16848000,270.2129517,247.9836578,137.6718445,148.094139096
16851600,196.0950165,181.7198792,108.4853058,114.666349037
16855200,147.8309326,138.2800293,88.00447083,91.64064483749999
16858800,115.5294266,108.9782486,72.97077179,184.2042064455
16862400,93.09461975,88.4076767,61.50961685,511.2894306450001
16866000,76.7972641,73.30276489,172.7817688,694.1415118670001
16869600,64.47063446,61.78462982,1965.201294,790.3222061324999
16873200,54.88182831,176.2273865,1061.443481,849.8731563155
16876800,1780.949097,1996.810791,574.414978,780.25233918
16880400,1267.637085,1064.710083,361.6479492,463.16078797
16884000,664.307373,576.8867188,251.4859924,290.73667793000004
16887600,404.2567139,363.6262512,183.9400635,202.78107490500003
16891200,276.2288208,252.9845886,139.8625488,240.118472677
16894800,199.9524841,185.0664215,110.273468,409.538590597
16898400,150.6011658,140.7286072,139.3849182,487.96828424000006
16902000,117.6953735,110.9571075,1173.986084,527.7478900979999
16905600,95.01107788,138.1322479,604.930481,552.0272552289999
16909200,1373.244263,1180.899658,348.5584412,478.08573684500004
16912800,715.4659424,608.4320068,232.4468384,283.795367435
16916400,397.6183167,350.8305359,168.2900543,188.8843803415
16920000,257.1869507,234.0645294,127.3980408,137.9469459535
16923600,183.4368591,169.4766235,100.0750961,106.341544531
16927200,137.477951,128.2881622,81.28770447,85.0557140355
16930800,106.9903412,100.7610016,67.86495972,70.102309038
16934400,975.4070435,81.83050537,57.84615326,103.6570175185
16938000,1471.055908,68.30367279,50.07831955,120.9152641195
16941600,758.2335205,58.20840073,43.89244843,79.3562629705
16945200,446.7183228,50.38054276,38.88237762,59.020543578499996
16948800,300.8523254,44.14737701,34.77774048,47.83874788050001
16952400,217.1145172,39.0996666,31.38076401,40.436404895
16956000,163.1885834,34.96421814,28.53974152,35.051542188
16959600,127.1899719,31.54195595,26.13617516,97.12639360450001
16963200,102.47509,28.67979622,24.07867622,338.5612615485
16966800,84.83381653,26.25857544,22.29724693,465.77808947849996
16970400,71.69135284,24.18590927,1397.43396,533.9449640355001
16974000,61.54336166,22.39135361,705.0018311,576.8057849585
16977600,1493.453125,1394.75647,382.4014893,538.1318061899999
16981200,949.1034546,704.1867065,241.8912201,313.726012425
16984800,505.5173035,382.7789001,168.5609436,197.47226141849995
16988400,313.524292,242.5826263,123.4359283,138.133450317
16992000,217.8787384,169.1814728,94.04737854,102.97913379100001
16995600,160.2535706,123.9364014,74.3973465,80.05767917600001
16999200,122.688797,94.45379639,60.77713013,64.414467621
17002800,97.45966339,74.73178864,50.90032959,53.33234787
17006400,79.92545319,61.05418777,43.43150711,45.168330478
17010000,67.18845367,51.13063431,37.61140823,38.937797641500005
17013600,57.52827072,43.62375259,32.99248886,34.05390844450001
17017200,49.95998001,37.7729187,29.28422165,30.154324340500004
17020800,43.90849304,33.1292572,26.27738953,26.998292064500003
17024400,39.00819397,29.4009552,23.81183434,25.631975555500002
17028000,35.00109482,28.82657814,21.76329231,589.8255467175
17031600,31.69061089,1744.219482,1754.904907,1153.4020720445
17035200,28.92311096,886.993042,2178.162598,906.3476036080003
17038800,26.57937431,485.3540649,1442.614624,1018.7002654004998
17042400,631.0560303,1450.37146,781.2456665,1202.970713755
17046000,993.3546143,1109.797485,486.2550049,740.1791275050002
17049600,502.7966003,607.6451416,333.675354,439.87723464500004
17053200,291.2728577,380.7975464,241.2026215,294.05720329250005
17056800,193.9967499,265.7563477,181.3394623,237.61875916
17060400,138.9766846,196.1169434,141.3642273,234.70561294500004
17064000,103.9697189,150.2395477,113.6647873,161.77443122
17067600,80.87895966,118.9219284,93.60742188,120.7963085285
17071200,65.2084198,96.81684875,78.49358368,95.74391403249999
17074800,54.13172913,80.61828613,66.78069305,78.48302345200001
17078400,45.93931961,68.32884216,57.54940414,65.77321853800001
17082000,39.64619446,58.75589752,50.19665146,56.12537231500001
17085600,34.6887207,51.16415024,44.28605652,48.649389457
17089200,30.72352219,45.06576538,39.48383713,42.746590806
17092800,27.51777267,40.11076736,35.53136826,38.0005964285
17096400,24.89878464,36.03585052,32.23061371,34.1181346905
17100000,22.73304939,32.64005661,29.43276978,30.890499686999995
17103600,20.91694832,29.77099037,27.02812767,28.167383860499996
17107200,19.37127113,27.31456947,24.9368,25.839370631500003
17110800,18.03661346,25.18639755,23.10081291,23.826272583
17114400,16.86921883,23.32435608,21.47770119,22.068801499000003
17118000,15.83707428,21.68253136,20.03564835,20.522701836
17121600,14.9168129,20.22644806,18.74998474,19.154423617999996
17125200,14.09117317,18.929533,17.60079193,17.9378929125
17128800,13.34697819,17.77060318,16.57136536,159.706720379
17132400,12.67392063,16.73217964,15.64726067,364.11850547849997
17136000,12.06355095,15.79939461,447.3563232,462.07388219449996
17139600,11.50869751,14.95933151,1010.558838,501.2688437255001
17143200,11.00310707,457.4164124,505.0306396,527.0602749435
17146800,1191.47583,1014.189148,286.7588806,407.33550339000004
17150400,596.6332397,506.9835205,187.9168549,236.45329894250003
17154000,325.1341248,288.0278625,132.9410706,154.39608345599999
17157600,206.2136841,188.7562866,98.2651825,110.36949310349999
17161200,143.2115479,133.4708557,75.54706573,83.2358016975
17164800,104.2381363,98.58512115,60.25814056,65.261186029
17168400,78.89740753,75.73072815,49.55437469,52.87969150400001
17172000,62.00662613,60.35177612,41.71147156,44.023266792
17175600,50.33769226,49.58734512,35.73629761,37.440640449
17179200,41.90649033,41.70234299,31.06270599,32.3859143255
17182800,35.55823135,35.69754791,27.34959221,28.4117298115
17186400,30.63687706,31.00330353,24.36807251,25.2356319435
17190000,26.75451279,27.27587509,21.94971085,22.664796353000003
17193600,23.65805244,24.28476334,19.96471786,20.558238124000003
17197200,21.16472244,21.86026573,18.31256866,18.8091663355
17200800,19.13472176,19.87164497,16.91651917,17.336214684999998
17204400,17.45964622,18.21766663,15.71914577,16.077988528
17208000,16.05653,16.82106209,14.67823696,14.98880911
17211600,14.86299992,15.62402725,13.7631197,14.035057499
17215200,13.83309364,14.58406067,12.95146847,13.192047262500001
17218800,12.93340874,13.67029762,12.2269392,12.441598177500001
17222400,12.1397562,12.8603096,11.57716084,11.769957687000002
17226000,11.43448544,12.13761425,10.99246216,11.166421650999999
17229600,10.80443096,11.48978043,10.46494865,10.622418546599999
17233200,10.23942757,10.9070797,9.987930298,10.130783272399999
17236800,9.731297493,10.38157654,9.555571556,9.685350895750002
17240400,9.273197174,9.906549454,9.162686348,52.6475719418
17244000,8.859207153,9.476133347,8.804636002,267.96944041070003
17247600,8.484103203,9.085122108,8.477264404,382.861887141
17251200,8.143227577,8.728859901,1244.194214,444.6791841614001
17254800,7.832416058,8.403181076,627.2602539,482.7384461266999
17258400,1190.919067,1256.509033,334.3969727,470.3676330200001
17262000,755.7605591,634.0424805,207.7548218,269.98032112299995
17265600,390.2892151,337.844635,142.635376,166.65877304899996
17269200,233.5741272,209.7584534,102.921402,114.5026227975
17272800,157.2465668,143.9410858,77.2256546,83.96755657049998
17276400,112.0991898,103.8107224,60.18556213,64.2441761065
17280000,83.12838745,77.84468842,48.49674988,50.9145696655
17283600,64.03934479,60.6264267,40.11596298,41.576812934500005
17287200,51.07700729,48.81835556,33.84710312,34.7794631005
17290800,41.8939476,40.35515213,29.01122665,29.652693175499998
17294400,35.09648132,34.02709579,25.2109375,25.6795461655
17298000,29.89056206,29.14713287,22.19087219,22.542819690499996
17301600,25.81793022,25.3132,19.7687149,20.033458948
17305200,22.59199905,22.26708794,17.80563545,69.250655172
17308800,20.01309586,19.82455635,16.19402122,312.76044321050006
17312400,17.9309864,17.8454113,14.85124207,445.2447704875
17316000,16.22935486,16.22099113,1447.297852,515.9069254905
17319600,14.81859207,14.86787033,726.4840698,559.77962802
17323200,1294.691284,1451.50061,387.451355,539.223113215
17326800,867.9884644,729.1526489,240.7527618,311.80999526000005
17330400,449.0730286,389.2209778,165.5136414,192.8213634635
17334000,269.3791809,242.0528412,119.6566238,132.7234800325
17337600,181.8344574,166.4552765,89.93856812,97.50486221700001
17341200,130.024231,120.3382111,70.18031311,87.4605995195
17344800,96.7183609,90.441185,56.58683014,295.35831144649995
17348400,74.71043396,70.55942535,46.81122971,427.98040851300004
17352000,59.71281815,56.8782196,1294.978638,495.1444923415
17355600,49.04722977,47.03813934,804.1755371,534.9721044295
17359200,901.9924927,1318.137573,424.5709839,551.2598571650001
17362800,962.4237671,807.4685059,260.4292603,341.89571114
17366400,494.5073242,426.7106018,179.0807953,210.006152344
17370000,292.3152161,262.0031433,130.275177,144.3616210925
17373600,196.868454,180.2337036,98.58394623,106.57841663450002
17377200,141.5953979,131.1202698,77.41277313,82.2171640405
17380800,106.0776215,99.21577454,62.80097961,65.654830362
17384400,82.49246216,77.89706421,52.27004623,53.9694358835
17388000,66.36024475,63.18035126,44.34550095,45.4012723925
17391600,54.86045074,52.57210922,38.18278885,40.616722584499996
17395200,46.29216385,44.58880997,33.29003525,251.487131796
17398800,39.67544937,38.38048935,29.35641861,405.297087878
17402400,34.44509506,33.45183563,1132.406982,483.25689889000006
17406000,30.25229836,29.48965454,866.4976807,529.0036891215
17409600,664.482605,1151.976074,448.8559265,558.43386608
17413200,1042.446045,869.7376709,269.3463745,360.51197587
17416800,526.5922241,450.9443054,182.8479156,217.22513503700003
17420400,304.0116272,270.8733215,131.9588013,147.115829851
17424000,201.6555634,183.9693451,99.18099976,107.61949634599998
17427600,143.7902527,132.7810822,77.42565918,82.478487205
17431200,106.9741821,99.79467773,62.52817917,65.52421760399999
17434800,82.68260193,77.89531708,51.88044739,53.654611778
17438400,66.19297028,62.89585495,43.92658234,45.018204307000005
17442000,54.5374794,52.17336273,37.77671814,38.496848772999996
17445600,45.9203186,44.16290283,32.91680527,33.4244922635
17449200,39.30685425,37.96923447,29.02589989,29.396703815999995
17452800,34.1043129,33.07492828,25.88059235,26.152014448
17456400,29.95124817,29.15670013,23.31245232,23.5071773525
17460000,26.60246468,25.98945045,21.1905117,21.3257091525
17463600,23.87587738,23.40346718,19.41317558,100.620796103
17467200,21.63046265,21.26681328,17.90290833,303.9137856725
17470800,19.75658417,19.47715569,26.60944939,405.27753431250005
17474400,18.17021179,17.95641899,1119.707764,460.99912017350005
17478000,16.80814362,29.89912224,559.6559448,496.87889431799994
17481600,1311.726196,1124.06604,308.8010254,437.73435133000004
17485200,666.0078735,561.5424805,198.1204071,249.14713096949998
17488800,355.1278992,310.3006897,138.7381134,158.90133934149998
17492400,220.7544556,199.2929077,101.7545853,111.92436505
17496000,152.2027435,139.6092377,77.60358429,83.594638631
17499600,110.4772415,102.4016571,61.42036438,65.00006065250001
17503200,83.40568542,78.09510803,50.16696167,133.7125270675
17506800,65.38547516,61.80252457,41.98073196,335.79129164700004
17510400,52.97882843,50.46946335,44.77870941,434.6208032865
17514000,44.05168915,42.22324371,1168.110962,487.588665781
17517600,37.34897232,43.44776535,589.3796387,520.8482353335
17521200,1371.238037,1173.091675,327.8621826,461.6226490150001
17524800,700.2497559,591.7124634,211.9684753,265.097711193
17528400,376.1915283,329.4328003,149.5663147,170.54731713049998
17532000,235.5012665,213.1027527,110.5367355,121.0895202645
17535600,163.560791,150.3924866,84.90808868,91.11747226700001
17539200,119.6274567,111.1459274,67.61986542,71.32806625449999
17542800,90.97848511,85.36726379,55.51044846,57.69459705300001
17546400,71.78760529,67.9743576,46.63749313,47.943775176500004
17550000,58.48245239,55.78981018,39.8692894,40.695069408500004
17553600,48.84088135,46.86116409,34.55982208,35.120903682
17557200,41.55221176,40.0504837,30.3238163,30.725824355500002
17560800,35.86785507,34.70792389,26.90744781,27.200734042
17564400,31.34872055,30.44573021,24.12601471,24.3376217825
17568000,27.71316528,27.00837135,21.83745575,21.9856885905
17571600,24.76058769,24.20990372,19.93109512,20.030672644500005
17575200,22.33813286,21.90734291,18.32155609,86.9819927205
17578800,20.32679939,19.98930931,16.94408798,305.47643897849997
17582400,18.63447571,18.36990166,15.75035095,416.437837242
17586000,17.19100761,16.98397446,1209.108276,476.91052822
17589600,15.94385624,15.782897,608.5300903,515.838865282
17593200,1406.727905,1213.546143,331.5409851,472.0796818
17596800,724.9145508,610.2926025,210.3950806,267.2626152095
17600400,382.5096436,333.0869751,146.4426727,168.6678264675
17604000,235.0190887,211.6676331,106.9008713,117.91324520699997
17607600,160.9705963,147.4025269,81.15124512,87.605297663
17611200,116.3050385,107.6195526,63.94981003,67.809632685
17614800,87.41548157,81.70090485,52.03713989,54.314348412
17618400,68.23768616,64.38014984,43.4079895,44.77016182
17622000,55.08335114,52.37991714,36.8938942,37.7538465505
17625600,45.65714645,43.68427658,31.83050156,32.413748074
17629200,38.6049614,37.11857605,27.82493973,28.242289162000002
17632800,33.15562439,32.01468658,24.62090874,24.925174809000005
17636400,28.86013794,27.97711945,22.03323364,85.326735787
17640000,25.43288803,24.74757957,19.92010498,311.6797679705
17643600,22.67190361,22.13933372,18.1714592,429.0292802465
17647200,20.42400169,20.00937462,1285.078857,492.38002697950003
17650800,18.5703125,18.24673653,648.2011719,532.5094315814999
17654400,1379.436401,1289.647461,351.3389893,495.716661055
17658000,773.9013062,650.6161499,221.9234924,283.297197354
17661600,406.3431091,353.1150513,154.1511993,177.992161175
17665200,248.1851501,223.2878418,112.3836899,124.0623949115
17668800,169.5190277,155.1620789,85.19091034,92.00828285700001
17672400,122.3085709,113.1328735,67.02574158,71.10302791550001
17676000,91.79550934,85.75882721,54.45080185,56.856088829499996
17679600,71.54128265,67.46707916,45.34737015,46.783982372500006
17683200,57.65538788,54.80065918,38.47835159,39.383012963000006
17686800,47.71271515,45.62873459,33.14017105,33.752484323
17690400,40.27902985,38.70708084,28.91759491,29.3555342675
17694000,34.53694153,33.32780457,25.54058075,25.860206985500003
17697600,30.01120377,29.07280159,22.81439781,23.045381354000003
17701200,26.40074539,25.66994667,20.5899086,20.7520714755
17704800,23.49321556,22.92293167,18.75119591,18.8604313375
17708400,21.12762451,20.68142128,17.20908546,17.2788378705
17712000,19.17893028,18.82857704,15.89630318,15.937693786
17715600,17.5506134,17.27454948,14.7629652,14.784786701500002
17719200,16.169487,15.95154667,13.77270317,13.781533575000001
17722800,14.98112869,14.80937195,12.89901447,12.899520587500001
17726400,13.94567585,13.81134701,12.12249088,12.1178017145
17730000,13.03412342,12.93079281,11.42861843,11.420711851299998
17733600,12.22528362,12.14815903,10.80618572,10.7962331768
17737200,11.50340843,11.44882298,10.24619675,10.234838438299999
17740800,10.8564415,10.82149029,9.741145134,9.7287011147
17744400,10.27479744,10.25709438,9.284568787,9.271185779700001
17748000,9.75055027,9.748067856,8.870790482,8.856533217399999
17751600,9.276925087,9.287899971,8.49475956,8.479670500900001
17755200,8.847991943,8.870864868,8.151977539,8.1360999822
17758800,8.458489418,8.491873741,7.838439465,7.821835660949999
17762400,8.103727341,8.146390915,7.550607204,7.5333547592
17766000,7.779531956,7.830382347,7.285374165,7.2675637245
17769600,7.482205868,7.540280342,7.040034771,7.0217643261
17773200,7.208497524,7.272953987,6.81224966,6.79361915595
17776800,6.955570698,7.025677204,6.600011349,6.581116271099999
17780400,6.720968723,6.79609251,6.401604176,6.38253333565
17784000,6.502578735,6.582177162,6.215568542,6.19640057085
17787600,6.298594475,6.382201672,6.04066515,6.02146778115
17791200,6.107477665,6.194696426,5.875842094,5.8566711187000005
17794800,5.927921772,6.018411636,5.720202446,5.70110223295
17798400,5.758817196,5.852287292,5.572981358,5.5539856195
17802000,5.599220276,5.695420265,5.433518887,5.414652085399999
17805600,5.448325634,5.547038555,5.301242352,5.28252100945
17809200,5.305439949,5.406477928,5.17565155,5.1570847274
17812800,5.169964314,5.273161411,5.056297779,5.037887716249999
17816400,5.041373253,5.146582603,4.942780972,22.98813855885
17820000,4.919203281,5.026292324,4.834741592,251.0891517809
17823600,4.80303812,4.911887646,4.731845856,390.98201716945
17827200,4.692502022,4.803002834,1330.599731,464.4480812100499
17830800,4.587251663,4.69930315,750.682312,509.48627517085
17834400,959.2097168,1354.27063,389.612854,522.86029892
17838000,903.6849365,753.8071899,234.7670746,312.32063941
17841600,456.6898193,391.5986633,158.2050934,187.60799865549998
17845200,265.210144,236.2077332,112.5247498,126.02095680399998
17848800,175.1421204,159.2428894,83.17771149,90.85471039599999
17852400,123.2334518,113.2715302,63.83955383,102.83301201049998
17856000,90.20111084,83.72499847,50.69590759,316.96111625900005
17859600,68.55200958,64.25032806,41.37156677,433.1013033065
17863200,53.96508026,51.01067734,1385.379272,492.98907256
17866800,43.72954941,41.61639023,704.7025757,529.2653075789999
17870400,1186.3479,1389.234741,378.7415771,519.902015665
17874000,841.6697388,707.3171387,236.9465942,305.21910744
17877600,439.061554,380.4909973,164.1114807,190.339873502
17881200,265.1438599,238.2315521,119.5405273,132.01850471449998
17884800,180.3167877,165.0519104,90.46761322,97.683255579
17888400,129.9728699,120.2316132,70.99541473,75.3229854615
17892000,97.41413879,90.98562622,57.50009537,60.05870895349999
17895600,75.74150085,71.39287567,47.72820282,49.25086956
17899200,60.8619194,57.8113327,40.35047913,41.30007047650001
17902800,50.20549011,47.97565842,34.60691833,35.242471027
17906400,42.23589325,40.54938889,30.05069733,30.501955032999994
17910000,36.07133102,34.76809311,26.39461136,26.723486900499996
17913600,31.19992828,30.18211937,23.43392944,23.6725108145
17917200,27.30085182,26.50229073,21.01275635,21.181632137
17920800,24.15066147,23.52244186,19.00985336,19.125041581
17924400,21.58123779,21.08560562,17.33146286,17.406355333
17928000,19.46210289,19.06972122,15.90620804,15.951864384500002
17931600,17.69213104,17.38042641,14.6805954,15.854931688499999
17935200,16.19400215,15.94588566,13.61496544,237.18281218500002
17938800,14.90958309,14.71226788,12.67998314,411.3425027645
17942400,13.79568005,13.63966179,1113.196899,500.3103573965001
17946000,12.82036018,12.69855213,944.5750732,553.092447792
17949600,654.1186523,1142.420654,481.5740967,588.713740495
17953200,1125.700317,941.385498,283.348053,383.771947845
17956800,561.5460815,480.7799072,189.1584625,226.88074799
17960400,318.5700378,283.5032959,134.4246826,150.82502822200001
17964000,207.9616089,189.4844818,99.45320129,108.49964618350002
17967600,146.1367798,134.720108,76.43585205,81.83240776
17971200,107.1069489,99.69995117,60.83355331,64.01889324300001
17974800,81.55194092,76.64044189,49.80504608,51.675709342500014
17978400,64.3650589,61.00180817,41.65444183,42.791451645500004
17982000,52.34207535,49.9418602,35.41355515,36.15332326949999
17985600,43.54404831,41.76466751,30.52622795,31.0410408025
17989200,36.85554123,35.50195694,26.64820862,27.019648264999994
17992800,31.6402607,30.59705734,23.54189491,23.810024738499997
17996400,27.51295471,26.70497131,21.0292511,21.217978477499997
18000000,24.21424675,23.58720398,18.97235107,19.099658823000002
18003600,21.55262947,21.06510735,17.26472664,17.345705032000005
18007200,19.38041687,19.00028801,15.82548428,15.872825957
18010800,17.58325005,17.28580856,14.59441566,14.618366956500001
18014400,16.07390594,15.84058475,13.5274868,65.338191652
18018000,14.7871933,14.60423851,12.59278488,310.7960570685
18021600,13.67525482,13.53261662,11.76711655,444.6246039465
18025200,12.70334911,12.59370899,1430.298218,516.670900466
18028800,11.84628105,11.76426315,717.0545044,563.772404975
18032400,1358.722778,1387.928833,382.3525085,531.2185508800001
18036000,684.5062256,696.6663208,237.5056458,296.47737656500004
18039600,365.0884399,374.0090942,163.0461121,185.016896438
18043200,226.8372192,233.839035,117.6382751,128.07229862399998
18046800,155.7877045,161.0234985,88.23348236,94.2128831885
18050400,112.437645,116.3860016,68.70422363,72.182754517
18054000,84.34758759,87.43450928,55.2821312,57.2363794335
18057600,65.68460846,68.17954254,45.63883209,46.722698306
18061200,52.85743332,54.92031479,38.41170502,39.0343104365
18064800,43.64329529,45.37438583,32.82700729,33.2110278125
18068400,36.73924637,38.20859146,28.43133163,28.682865239
18072000,31.40460968,32.66571808,24.9327755,25.0987733855
18075600,27.20530319,28.30052757,22.12258148,22.225555516500002
18079200,23.86216354,24.8249054,19.84156227,19.895734595
18082800,21.17580414,22.03199005,17.9662075,17.983173513
18086400,18.9943409,19.76381493,16.40161324,17.297368860999995
18090000,17.19999313,17.89784431,15.07625771,221.1287281345
18093600,15.70224762,16.33999634,13.93729401,368.2348379525
18097200,14.43288994,15.01944923,1167.527344,446.2993412254999
18100800,1356.369995,350.0830688,749.2984619,648.3712699849999
18104400,686.5913696,982.9856567,388.3875427,453.41504821999996
18108000,364.4013367,490.4503784,233.4974823,255.09751357200003
18111600,225.2879639,277.2719421,157.9874115,164.92909240499998
18115200,154.5592651,180.8994141,113.2535019,326.7443195395
18118800,111.6055756,127.4016418,84.47755432,446.65511972799993
18122400,83.77603149,93.6612854,1271.20813,505.91679763800005
18126000,65.28099823,71.54968262,792.7927246,542.774291215
18129600,1089.903809,1396.380737,422.6355591,556.886767575
18133200,908.3259277,772.2352905,261.3486633,335.61911087
18136800,473.4963074,414.0482788,180.7290497,208.815802378
18140400,285.0794678,257.9467468,132.0124054,144.873149107
18144000,194.0758057,178.8931885,100.1687851,107.47765865650001
18147600,1903.956787,130.7759247,78.76070404,171.3078855535
18151200,1178.049316,99.30554962,63.90961838,120.09988858950001
18154800,637.3988647,78.1556778,53.17343903,82.4274324395
18158400,398.5609741,63.47364807,45.08535004,62.60213842400001
18162000,276.9107056,52.84257507,38.79438019,50.475596143000004
18165600,202.6017456,44.81933975,33.79831314,42.0038814535
18169200,153.6998444,38.57058716,29.77727127,35.747158529000004
18172800,120.5954971,33.60466385,26.5068512,121.271250725
18176400,97.4764328,29.60715294,23.81859398,358.7952874715
18180000,80.68547821,26.35625648,405.5837708,469.4280963935001
18183600,68.01551056,23.68465424,1094.747681,528.9007621635001
18187200,354.093811,731.4752197,547.6292114,585.0629326000001
18190800,1280.396118,992.6912842,309.756073,420.184514605
18194400,650.7490845,501.7896118,202.5120544,245.166049953
18198000,371.3809509,290.4500122,143.2053528,161.40031318699997
18201600,245.4032288,192.7944183,105.8049316,281.87351913050003
18205200,175.9054108,137.3249969,81.24381256,427.91625059300003
18208800,131.8609009,102.0168381,846.5571289,497.30133249399995
18212400,102.657753,78.74427795,957.8575439,536.1635978354999
18216000,390.5057068,935.7045288,496.1260986,567.080773915
18219600,1141.035645,946.2290649,295.5187683,395.50012475999995
18223200,585.8278198,491.8713074,200.4790344,238.7295562795
18226800,341.4883423,294.5424805,145.2524109,161.955071635
18230400,229.3498993,200.3810883,109.5835876,118.93902759350001
18234000,166.2257843,145.3295746,85.7590332,91.538283157
18237600,125.7582474,109.7140884,69.3720932,72.9689752565
18241200,98.71130371,85.91246033,57.63722992,59.905846786
18244800,80.11025238,69.52766418,48.86306763,205.40340555800003
18248400,66.81080627,678.8569946,1871.09021,812.1686002515002
18252000,56.8797226,1548.244141,1060.482056,526.5302694254999
18255600,49.18349457,786.0008545,565.7581787,804.0043431905
18259200,43.06388855,451.1748352,350.480011,631.1142881449999
18262800,38.11822891,297.8837585,241.6356659,365.656021878
18266400,34.0749588,211.9667206,175.5856323,234.29956283500005
18270000,30.73491478,157.2898102,132.5641937,165.27846555800002
18273600,27.94473076,121.1018066,103.7869034,169.3543665885
18277200,25.58544159,96.49932098,83.90190125,165.09655759799998
18280800,23.56550598,79.12293243,69.56057739,111.58179016100003
18284400,21.81538773,66.30268097,58.77328491,83.166510008
18288000,20.28285027,56.48218918,50.3980484,66.311031436
18291600,18.92879295,48.7639122,43.76515579,54.78670759399999
18295200,17.7238121,42.60208893,38.44750595,46.3263151165
18298800,16.64546776,37.63032913,34.14317703,39.921569726
18302400,15.67622852,33.57955933,30.62341881,35.014096117
18306000,14.80199909,30.24283409,27.71068192,245.86350121349997
18309600,14.01109886,27.45963669,25.26776123,410.9362233185
18313200,13.29360676,25.10673523,1107.335938,494.838724961
18316800,12.64092636,23.09105301,912.3204956,544.4431354850001
18320400,602.4313354,1142.514893,470.0340576,577.8227821499999
18324000,973.9851074,911.4172974,280.2165833,372.23974647999995
18327600,488.59198,469.8276062,189.5124359,224.0837108635
18331200,279.6651001,280.3463745,136.4860229,151.71362723999997
18334800,183.957016,189.5652313,102.4230957,110.98927155450001
18338400,130.0712738,136.4017181,79.86540222,85.08778113849999
18342000,95.95702362,102.251236,64.4618988,67.637611773
18345600,73.59309387,79.64940643,53.48615265,55.43372630949999
18349200,58.53040314,64.22679138,45.30922318,46.5622646335
18352800,47.97320557,53.24547577,38.99934769,39.867600919000004
18356400,40.23164368,45.07062531,34.01948166,34.662021257
18360000,34.33429718,38.76744461,30.03575325,30.528406905999997
18363600,29.72671127,33.7970314,26.81679344,27.197528553499996
18367200,26.07248878,29.82415199,24.18868637,24.480912493499996
18370800,23.14463615,26.61642265,22.01645279,22.238308621
18374400,20.77538109,23.99922752,20.1955471,20.362614821500003
18378000,18.83534241,21.83716774,18.64635086,18.771974086500002
