Time,Qbor_pos_first_year,Qbor_pos_avg_20_years
15789600,44.74679947,496.62918398249997
15793200,38.14235687,537.682068236
15796800,1041.386597,542.5764747149999
15800400,909.5861816,327.88344152999997
15804000,471.2662048,203.305810932
15807600,282.0548401,140.700912846
15811200,191.2640228,104.25386390699998
15814800,138.0305481,80.63904914550001
15818400,103.713295,64.5549249655
15822000,80.89788818,53.1900331495
15825600,65.26581573,44.8458434105
15829200,955.2971191,83.55681600400001
15832800,1496.837769,106.08425562299999
15836400,763.8858643,65.7990156205
15840000,444.412262,46.8798270235
15843600,295.6634216,37.03042936200001
15847200,210.8551636,30.79164667249999
15850800,156.5923615,26.4016181985
15854400,120.6226349,23.177342845
15858000,96.1313324,20.724941969000003
15861600,78.80428314,18.789006327499997
15865200,66.00522614,17.2082193375
15868800,56.19940186,15.883841324999997
15872400,48.49917221,14.754855156500003
15876000,42.36061096,13.781195020499998
15879600,37.41558838,12.934195851999998
15883200,33.39266586,22.980637787499997
15886800,30.08314133,233.1429203355
15890400,27.32551575,367.7009818025
15894000,24.99619675,438.5844347535
15897600,23.00209618,482.68728835950014
15901200,924.6561279,503.88721770500007
15904800,977.1933594,309.0845878615
15908400,499.4263,186.81443099100002
15912000,293.8580627,126.435162358
15915600,197.0676422,91.9945278165
15919200,141.1838074,70.00830040349999
15922800,105.4131393,55.230545423
15926400,81.77232361,44.93898963950001
15930000,65.69485474,37.496295453
15933600,54.30484772,31.91431484150001
15937200,45.86965179,27.604794407000004
15940800,39.39273834,24.209891319
15944400,34.30070114,21.497481061000002
15948000,30.2400589,102.194647157
15951600,26.96847916,344.06792487449997
15955200,24.30522919,303.60516410450003
15958800,22.11057854,736.2216226225
15962400,20.27642441,593.0785845339999
15966000,18.72036552,463.0526195120001
15969600,17.3808918,354.9644907845
15973200,16.21273422,218.75330501750005
15976800,15.18294907,169.7821083045
15980400,14.2675209,187.737446482
15984000,13.4487114,136.73630209
15987600,12.71306324,169.27619955810002
15991200,12.04998398,108.06919827590002
15994800,11.45079327,76.2890914433
15998400,10.90811729,126.24113647100003
16002000,10.41551495,109.98852392250001
16005600,9.967269897,71.08949203835
16009200,9.558268547,51.91284508634999
16012800,9.18393898,41.147707269499996
16016400,8.840208054,34.033438111699994
16020000,8.523471832,28.9501809101
16023600,8.230558395,128.34861705974998
16027200,7.958711624,443.9397588187
16030800,7.705535889,621.5616399634499
16034400,7.468974113,717.1129300681501
16038000,7.247259617,776.87241928585
16041600,1597.115479,711.8881141449999
16045200,1049.923828,413.8433860800001
16048800,545.3674316,257.54860725
16052400,328.4755249,177.86154098950004
16056000,221.3148804,130.78168792050002
16059600,157.5140228,100.2007673245
16063200,116.5171661,79.4227762175
16066800,89.46421814,64.7807659145
16070400,71.05036163,54.05990924849999
16074000,57.97147369,45.933176230499996
16077600,48.27303314,39.609840108
16081200,40.84243011,34.601726627000005
16084800,35.03444672,45.54125395049999
16088400,30.44174004,266.960566361
16092000,26.77806664,407.6377888555
16095600,23.82712364,480.87530774649997
16099200,21.42141724,525.3035521495001
16102800,948.2515869,542.578605645
16106400,935.9072266,332.43927689500003
16110000,478.9381409,203.67272873149994
16113600,282.2466125,139.63900527749996
16117200,189.1378326,102.78384685400002
16120800,135.1472168,134.308840567
16124400,100.5464172,345.980347454
16128000,77.671875,456.3803802315
16131600,62.11092377,514.0959104629999
16135200,51.0857048,549.7364664130001
16138800,1306.505859,521.536926255
16142400,817.9069824,306.1835426249999
16146000,434.3643494,194.9660999345
16149600,267.8381958,137.607264704
16153200,184.7402802,103.301463703
16156800,134.6654358,80.7465003975
16160400,102.0609131,65.231434822
16164000,80.22979736,54.15880451300001
16167600,65.13645935,45.94913177549999
16171200,54.24719238,39.648153590999996
16174800,46.04904175,34.683408355500006
16178400,39.67181778,30.69978504199999
16182000,34.60782242,27.460808373
16185600,30.53479576,98.31696970099999
16189200,27.22657394,317.47712694349997
16192800,24.51220894,428.234412714
16196400,22.25934792,489.04899617800004
16200000,20.36516953,530.9978277329999
16203600,1368.296387,477.08613052499993
16207200,693.649353,271.76771277349997
16210800,373.2232666,173.5769989075
16214400,233.9066772,122.465698619
16218000,162.0366821,91.604476163
16221600,118.0246506,71.31900005600001
16225200,89.37291718,57.42471618699999
16228800,70.23741913,47.554402733
16232400,57.01841354,40.268126011
16236000,47.47806931,34.7024297705
16239600,40.2984848,30.341239452499998
16243200,34.72740173,26.8635713575
16246800,30.32249069,24.054125595499997
16250400,26.79865837,21.757301617
16254000,23.9521656,19.855559062
16257600,21.62784958,18.259169769999996
16261200,19.70528984,91.80298915600001
16264800,18.09180069,388.42255517599995
16268400,16.71731758,556.647645402
16272000,15.5298605,646.7141078055
16275600,14.49141121,703.189473325
16279200,1505.305298,667.0987807600001
16282800,1093.772461,391.17762452
16286400,565.2360229,241.38983611499998
16290000,338.4287109,165.7333969065
16293600,227.933609,121.44707585299996
16297200,162.657196,92.82028445699999
16300800,120.731926,73.43817005449999
16304400,93.0403595,59.83194332199999
16308000,74.18401337,49.9083175665
16311600,60.78940201,42.411385345499994
16315200,50.85093689,36.59347763
16318800,43.22422791,31.994974900000006
16322400,37.24730301,28.312357140000007
16326000,32.50498581,25.3290037165
16329600,28.70730782,22.882395553000002
16333200,25.63577461,20.848600387500003
16336800,23.12115288,19.133598852000002
16340400,21.03294182,17.6670269485
16344000,19.27226067,43.6323518775
16347600,17.76567078,255.85746175600002
16351200,16.45950508,374.22795133349996
16354800,15.31487083,437.2439551664999
16358400,14.30351353,476.42659984950006
16362000,1063.425415,477.74330714000007
16365600,780.2567749,279.6847625699999
16369200,403.7368469,172.8883502905
16372800,241.6482544,119.09916649249999
16376400,163.2019196,159.9770904725
16380000,116.9658279,376.514088391
16383600,87.23484802,486.47639370850004
16387200,67.57762909,544.4260947925001
16390800,54.19423294,580.680933241
16394400,1449.447754,533.04838491
16398000,827.4190063,309.968196485
16401600,442.2762756,198.0577102675
16405200,274.6770325,139.8387519825
16408800,189.886261,104.757610895
16412400,138.3937073,81.63941174000001
16416000,104.8094254,65.73260765450001
16419600,82.30662537,54.38247432749999
16423200,66.73307037,45.971294498000006
16426800,55.48579025,39.523095798
16430400,47.01455307,34.4515707965
16434000,40.42811584,30.391584872500005
16437600,35.20331955,27.098943234
16441200,31.00654984,24.3979056375
16444800,27.60232735,22.15608015
16448400,24.81268311,20.2721806525
16452000,22.4997406,18.668968248
16455600,20.55703354,17.2881072045
16459200,18.9034977,16.085910893
16462800,17.47832489,15.029745673500003
16466400,16.23639107,39.2842469705
16470000,15.14428616,270.5285105585
16473600,14.17709541,407.02941131899996
16477200,13.31588745,479.13731245400004
16480800,12.54587173,523.6171554744999
16484400,1050.690308,529.88866881
16488000,892.8461914,315.165354155
16491600,457.5895081,192.759782797
16495200,270.5932312,131.6316736365
16498800,181.2822418,96.2886455465
16502400,129.1790771,73.568725778
16506000,95.81054688,58.23615074249999
16509600,73.81105042,47.5128708845
16513200,58.88548279,39.722620011
16516800,48.33428574,33.8559465405
16520400,40.53927994,29.311811733499997
16524000,34.57352448,25.722867583499998
16527600,29.90320778,22.848910236000002
16531200,26.19759941,20.520053099499997
16534800,23.22865677,18.609490155500005
16538400,20.82588768,17.0206735145
16542000,18.85757256,15.680319690000001
16545600,17.2220726,14.533513736500002
16549200,15.84225559,13.539653492000003
16552800,14.6607132,12.668967867000001
16556400,13.63543415,11.899617670999998
16560000,12.7359581,11.215390061250002
16563600,11.94016171,10.6039572244
16567200,11.23175144,10.055630064250002
16570800,10.59837818,9.562503004499998
16574400,10.03031635,9.117901134350001
16578000,9.519584656,8.71603693965
16581600,9.0593853,8.351808166500001
16585200,8.654337883,8.02120969285
16588800,8.293972015,7.7199510811500005
16592400,7.959633827,7.443763995249999
16596000,7.652404785,7.189769291899999
16599600,7.370319843,6.9553090572
16603200,7.11070776,6.73803353305
16606800,6.870977879,6.535908865950001
16610400,6.648805618,24.741782284499998
16614000,6.442148209,249.19203776175
16617600,6.249234676,388.2446527618499
16621200,6.068545341,461.5246163365499
16624800,5.898787022,506.61468706899996
16628400,953.9779053,519.79330826
16632000,894.1270752,311.8897277865
16635600,454.1819763,188.29376335299997
16639200,265.2689514,126.99972572949999
16642800,175.884964,91.85751877050001
16646400,124.1489792,69.39701728700001
16650000,91.14738464,54.3164810185
16653600,69.47110748,43.8306241035
16657200,54.83856583,36.261721134
16660800,44.556633,30.59903841
16664400,37.00769043,26.2413187015
16668000,31.26459312,22.822249984000003
16671600,26.79475021,20.1034024235
16675200,23.26982498,17.916827631500006
16678800,20.46460533,16.137464667
16682400,18.21122551,14.670188951
16686000,16.38013649,13.442830611
16689600,14.87140656,12.401337194500002
16693200,13.60918808,11.505787135099999
16696800,12.53706837,10.7269666673
16700400,11.613801,10.0435108655
16704000,10.80953884,80.96651530525
16707600,10.10268307,287.4147473254
16711200,9.477388382,390.90347452225
16714800,8.921717644,447.8634840398
16718400,8.426324844,484.7704865177
16722000,1291.933594,431.55186998500005
16725600,654.5812378,243.76959189749996
16729200,347.3216858,153.86958998949999
16732800,214.326004,107.15998954599999
16736400,146.488266,79.07729969300001
16740000,105.2598801,60.71701126199999
16743600,78.56956482,48.220164297500006
16747200,60.86587524,39.406118584
16750800,48.74098969,32.950002766
16754400,40.07247162,28.058169650999996
16758000,33.60837936,24.256790828000003
16761600,28.63498878,21.2516507625
16765200,24.73483658,18.845883751499997
16768800,21.64102554,16.8976343155
16772400,19.16421127,15.300126362
16776000,17.1608429,156.1188058725
16779600,15.51986217,336.16035136749997
16783200,14.15598202,426.854255034
16786800,13.00490761,478.7292343889999
16790400,18.41260147,513.6317788885001
16794000,1164.505005,390.27550850499995
16797600,582.9777832,225.88791732900003
16801200,320.5443726,146.979259879
16804800,204.5070343,104.41619338749999
16808400,142.2165985,78.091623306
16812000,103.43013,64.17894172849999
16815600,78.11595154,329.4058325085
16819200,61.1833992,664.318676008
16822800,49.44793701,834.742540738
16826400,40.94862747,930.5831000960001
16830000,748.0044556,990.671054095
16833600,2193.825195,751.0736274600001
16837200,1130.233032,434.59009549499996
16840800,617.2873535,280.87589645
16844400,390.4208069,198.5837280365
16848000,270.3448792,148.031401832
16851600,196.1971283,114.5717021935
16855200,147.8689728,91.516327095
16858800,115.5015717,181.358029003
16862400,93.01747894,503.46876445299995
16866000,77.95028687,685.4934782270001
16869600,1807.04248,868.4802407939999
16873200,933.0749512,884.7979659999999
16876800,2235.096924,798.523858645
16880400,1655.390259,481.33905410000006
16884000,906.5874634,302.300344095
16887600,568.1748047,210.63606108950003
16891200,394.2397461,243.1262581035
16894800,288.8172607,409.54976003999997
16898400,219.8249207,486.5238120534999
16902000,173.047287,525.5524536199999
16905600,140.158371,549.4185905000002
16909200,1407.632813,477.9581054849999
16912800,746.3009644,284.7745754199999
16916400,424.5601501,190.0398990515
16920000,280.4063721,138.989936457
16923600,203.5866699,107.228418354
16927200,155.1188354,85.79812755700002
16930800,122.5484085,70.7222772575
16934400,100.0007858,59.717250632
16938000,83.82331848,51.379736708500005
16941600,71.71474457,44.856956290499994
16945200,62.29372025,39.63011617650001
16948800,54.75257492,35.3705209735
16952400,48.60470963,31.854619981000006
16956000,43.53139877,28.919648361000004
16959600,39.30348206,90.327117634
16963200,35.74586868,330.11590137049996
16966800,32.72174072,457.58525044
16970400,30.12405014,526.2267369985
16974000,27.86985397,569.558615571
16977600,1389.543091,531.6217758750001
16981200,839.1952515,307.99708481499994
16984800,444.1720581,257.0886936365
16988400,273.641449,418.89500315550004
16992000,188.6735229,761.7992820895
16995600,137.5943451,560.5397905504999
16999200,104.4714508,386.38903769399997
17002800,82.3898468,520.579388397
17006400,67.18122864,339.9573242745001
17010000,56.2395134,301.82862474700005
17013600,48.0177002,194.408623599
17017200,41.63174438,195.310735115
17020800,36.56684875,260.4145687995
17024400,32.49685669,163.17283134599998
17028000,29.19203949,329.90189106249994
17031600,26.47854042,469.58255544900004
17035200,24.22150803,538.424409413
17038800,22.31688118,638.276533603
17042400,626.7486572,659.836902595
17046000,980.6352539,423.83222577999993
17049600,496.736908,259.559924695
17053200,287.8195801,178.37550545100004
17056800,191.3457947,132.0140148245
17060400,136.6179657,102.1743442525
17064000,101.7754593,81.8642513275
17067600,78.79928589,67.52151184049998
17071200,63.22632217,57.00156231
17074800,52.24396896,48.999815559
17078400,44.1456871,42.733726407000006
17082000,37.94646072,37.725113678499994
17085600,33.08120346,33.6633572585
17089200,29.20509911,30.3302592285
17092800,26.08441734,27.563171577499997
17096400,23.54603386,25.237631226
17100000,21.45631981,23.258167743500003
17103600,19.71174812,21.552196310999996
17107200,18.23324966,20.065080927999997
17110800,16.96158218,18.755942343500003
17114400,15.85309696,17.59413867
17118000,14.87596512,16.556469344499998
17121600,14.00699234,15.625002194499999
17125200,13.22907448,14.7855068205
17128800,12.52928066,147.6082846635
17132400,11.89748859,329.75903668399997
17136000,11.32544804,421.600444032
17139600,10.80619144,473.87253613900003
17143200,10.33366299,515.2883941445001
17146800,1179.918457,399.697833605
17150400,592.7573242,231.1363506395
17154000,323.941803,150.36410713050003
17157600,205.7425232,107.09715442749999
17161200,142.8786316,80.45421962699999
17164800,103.9121246,62.8294332485
17168400,78.53923798,50.718949509000005
17172000,61.61146545,42.08541069050001
17175600,49.91573334,35.691616152499996
17179200,41.47020721,30.798685168500004
17182800,35.11773682,26.963838958999997
17186400,30.19924355,23.908499718
17190000,26.32421875,21.443234443499996
17193600,23.23768806,19.429906176499998
17197200,20.75567245,17.764007377999995
17200800,18.73766327,16.3659213075
17204400,17.07491875,15.1755484105
17208000,15.68417454,14.148145818999998
17211600,14.50288868,13.250787448
17215200,13.48496151,12.4593158245
17218800,12.59687138,11.755981111999999
17222400,11.81435585,11.12740736035
17226000,11.11972237,10.563237666900001
17229600,10.49979305,10.05521645545
17233200,9.944412231,9.596481513599999
17236800,9.445429802,9.181151152
17240400,8.996033669,51.8254489441
17244000,8.590341568,264.47057074425004
17247600,8.223166466,378.10352823029996
17251200,7.889884472,439.25914942709994
17254800,7.586362362,477.34481650385004
17258400,1166.921021,466.80134129500004
17262000,750.7579346,268.91250152599997
17265600,389.0215759,166.27951431850005
17269200,233.4287872,114.2869890275
17272800,157.3052521,83.76363181849999
17276400,112.1530685,64.01862354100003
17280000,83.12818909,50.664062117
17283600,63.97685242,41.3077447905
17287200,50.96326065,34.50034189200001
17290800,41.74451447,29.370671462999997
17294400,34.92472076,25.399610042
17298000,29.70631599,22.2681233405
17301600,25.62787628,19.7658464895
17305200,22.40042877,67.3067894455
17308800,19.82268333,308.14952336899995
17312400,17.74338913,439.944546331
17316000,16.04565239,510.393575478
17319600,14.63947868,554.3738584074998
17323200,1265.227051,536.16674577
17326800,864.6887207,311.265688705
17330400,448.546875,192.75029982950005
17334000,269.5885315,132.72367363299998
17337600,182.1106262,97.47279968699999
17341200,130.2357941,86.439954188
17344800,96.8392868,290.37562278099995
17348400,74.74433899,422.302213823
17352000,59.6791153,489.15284305650005
17355600,48.96704865,528.9281551615
17359200,870.6885986,546.29191973
17362800,958.8114624,341.106242745
17366400,493.8202515,209.82644081499998
17370000,292.4522705,144.30428275900002
17373600,197.0957336,106.5093645085
17377200,141.7681427,82.11080703600001
17380800,106.1666641,65.511678885
17384400,82.49756622,53.79871559199999
17388000,66.29930115,45.213941764999994
17391600,54.75498581,40.3929073325
17395200,46.15953064,248.099671179
17398800,39.52766418,400.8191892745
17402400,34.28992462,478.4950021365
17406000,30.0945282,524.239902216
17409600,650.0272827,553.8391349849999
17413200,1035.240601,359.01475946499994
17416800,524.4450073,216.798121649
17420400,303.6416931,146.98808364849998
17424000,201.6916809,107.540138436
17427600,143.8765564,82.38616809549998
17431200,107.0282135,65.40661602
17434800,82.6808548,53.514297867
17438400,66.13925934,44.862589073
17442000,54.4454422,38.33317451549999
17445600,45.80330658,33.2581849105
17449200,39.17514801,29.231351756500004
17452800,33.96503067,25.989819240000003
17456400,29.80895233,23.3494117745
17460000,26.45998192,21.173075675499998
17463600,23.73493958,98.08992136650001
17467200,21.49217224,299.72651257499996
17470800,19.62164879,400.56774626849995
17474400,18.03908348,456.19435880950005
17478000,16.68106079,492.1039358205
17481600,1302.366699,435.54967309000006
17485200,662.4983521,248.540517043
17488800,354.4329224,158.79358367799998
17492400,220.7979279,111.91258736099999
17496000,152.3560486,83.5726154335
17499600,110.6049576,64.946388055
17503200,83.4723053,131.690643143
17506800,65.38892365,332.506852562
17510400,52.93267059,431.00708006600007
17514000,43.97171402,483.99528446200003
17517600,37.24790955,517.3700099760001
17521200,1363.569092,460.1066326500001
17524800,697.4103394,264.87304535450005
17528400,375.8962097,170.691426845
17532000,235.8220367,121.2551645305
17535600,163.9089508,91.22456684099998
17539200,119.8944473,71.371457862
17542800,91.1480484,57.685003280000004
17546400,71.86974335,47.895512200000006
17550000,58.49821854,40.621110344
17553600,48.8108139,35.0310629835
17557200,41.49213028,30.626887321500003
17560800,35.78892899,27.0971973415
17564400,31.25846481,24.2324001305
17568000,27.61647797,21.880660439
17571600,24.6606369,19.927038955500002
17575200,22.23701477,83.6404845225
17578800,20.22592926,299.2048199100001
17582400,18.53482819,409.7569894290001
17586000,17.09322929,470.202629893
17589600,15.84832478,509.2766421475
17593200,1372.424072,468.7667892150001
17596800,721.4941406,266.696445078
17600400,381.8100586,168.55342483249996
17604000,235.0260468,117.884899328
17607600,161.0922546,87.567421727
17611200,116.4102325,67.74187335799999
17614800,87.465271,54.21711215949999
17618400,68.22725677,44.651471327500005
17622000,55.02561951,37.6226636895
17625600,45.56798553,32.2770607945
17629200,38.49708176,28.104729653000003
17632800,33.03791428,24.789555168499998
17636400,28.73820114,83.370363904
17640000,25.3101635,306.87941103249995
17643600,22.55045319,423.5679062295
17647200,20.3050518,486.78807125799995
17650800,18.45465469,526.9715649715
17654400,1351.020264,492.12433018
17658000,769.2833252,282.4323821985
17661600,405.2247009,177.787512963
17665200,248.0858002,124.01339854149998
17668800,169.6165771,91.9715270955
17672400,122.4140778,71.04514275049999
17676000,91.8568573,56.77224178299999
17679600,71.54724884,46.679395771
17683200,57.61509323,39.265333271
17686800,47.64014816,33.628227043500004
17690400,40.18623734,29.229297638500004
17694000,34.43271255,25.7349165905
17697600,29.90139771,22.922805119000003
17701200,26.28903961,20.6332188605
17704800,23.38184738,18.745853758
17708400,21.01797867,17.168819570000004
17712000,19.07189941,15.832322024000002
17715600,17.44677544,14.6840492255
17719200,16.06918716,13.685273886000001
17722800,14.88452244,12.807514287
17726400,13.85276222,12.029773665
17730000,12.94478321,11.3363597401
17733600,12.13931942,10.7152505398
17737200,11.42057896,10.156930017499999
17740800,10.77648926,9.653593349400001
17744400,10.19746876,9.1986328603
17748000,9.675608635,8.78631789675
17751600,9.204159737,8.411605072050001
17755200,8.777215958,8.070023846649999
17758800,8.38954258,7.757610917149999
17762400,8.036474228,7.47086439135
17766000,7.713857174,7.206707668300001
17769600,7.41801405,6.96245660795
17773200,7.145708084,6.735784816750001
17776800,6.894114017,6.5246889829
17780400,6.660786152,6.32745313655
17784000,6.443617821,6.142612719550001
17787600,6.240808487,5.96892082695
17791200,6.050823689,5.805316019099999
17794800,5.872358322,5.6508930445
17798400,5.704305649,5.504876899699999
17802000,5.545722485,5.366600060449999
17805600,5.395803452,5.235482931150001
17809200,5.253857613,5.1110176326
17812800,5.119285107,4.99275434025
17816400,4.99156189,22.42410087495
17820000,4.870224476,246.95418537625
17823600,4.754858017,385.9022552851
17827200,4.645088196,459.128865485
17830800,4.54057169,504.16396876735007
17834400,938.7849121,518.221890995
17838000,897.4567261,311.15684166650004
17841600,454.9960327,187.360526654
17845200,265.0130615,126.01406020999998
17848800,175.2693634,90.87851543449999
17852400,123.394989,101.9510000235
17856000,90.32533264,313.54072270450007
17859600,68.61916351,429.04848198749994
17863200,53.98063278,488.82534547099993
17866800,43.70710754,525.1617863010001
17870400,1162.663574,516.7980918549999
17874000,837.1456299,304.551235205
17877600,438.1036072,190.31039619400002
17881200,265.2416382,132.113841434
17884800,180.5805511,97.75999622449999
17888400,130.2065125,75.35515270350001
17892000,97.57535553,60.047982407500015
17895600,75.82726288,49.207059288
17899200,60.88660431,41.234091187000004
17902800,50.18708801,35.163200473
17906400,42.18936539,30.4156635295
17910000,36.00753784,26.634290696
17913600,31.12620735,23.583003998
17917200,27.22192574,21.0934045795
17920800,24.06949425,19.039058781
17924400,21.49970818,17.3231982225
17928000,19.38141441,15.871819781500003
17931600,17.61309433,15.365970515999999
17935200,16.117136,231.2890149555
17938800,14.83517075,405.643645555
17942400,13.72383022,494.92033927599994
17946000,12.75104809,547.9878019035001
17949600,626.3531494,584.4800285000001
17953200,1125.469849,384.699938225
17956800,562.7952881,227.73424453900003
17960400,319.8284607,151.46742210349998
17964000,208.9436798,108.94912719999999
17967600,146.8596497,82.13079948849999
17971200,107.6170731,64.203258705
17974800,81.8899231,51.77792911499999
17978400,64.57494354,42.83736925149999
17982000,52.4630928,36.161764525500004
17985600,43.60528564,31.0248299595
17989200,36.8768158,26.987335015000003
17992800,31.63476563,23.7673439035
17996400,27.48949051,21.1688296315
18000000,24.1787529,19.046797943
18003600,21.50922585,17.291035222999994
18007200,19.3320446,15.817675303499996
18010800,17.53204155,14.563642595999998
18014400,16.02139091,58.61212721
18018000,14.73441982,302.1471491955
18021600,13.62289619,437.27922027750003
18025200,12.65179348,509.98344962
18028800,11.79571629,556.9962628925001
18032400,1319.936523,536.602236975
18036000,835.6638794,307.99349594000006
18039600,434.9989014,190.6432739265
18043200,262.6314087,131.1380390165
18046800,177.6842957,96.1255897545
18050400,127.0645065,73.44080867999999
18054000,94.45635223,58.07492389600001
18057600,72.88760376,47.289095115500004
18061200,58.17855453,39.424270343
18064800,47.71425629,33.484345912500004
18068400,39.94102478,28.876241684500002
18072000,1029.963379,75.03486729150002
18075600,1380.288818,89.87042844850001
18079200,703.5635376,53.85948061949999
18082800,409.8579712,37.387898587500004
18086400,272.269928,29.020798634499993
18090000,193.3448334,219.20505110200003
18093600,142.847702,370.8742046335
18097200,109.4504089,447.9101143599999
18100800,86.76068115,493.5418228969999
18104400,1419.926147,557.02316739
18108000,733.9941406,314.02166289499996
18111600,406.3434753,191.47512587900002
18115200,261.3510742,202.94968222100002
18118800,184.9319,388.784255917
18122400,137.3170624,480.59253656950006
18126000,105.8102417,574.6862155365001
18129600,980.7657471,639.6886955400001
18133200,938.2426758,382.83883667
18136800,496.1636963,234.16627846
18140400,302.8118286,160.53477020350002
18144000,209.0496979,117.95886344799999
18147600,153.475296,90.42699642500001
18151200,117.16436,71.73820457
18154800,92.65435791,58.610333442
18158400,75.60438538,49.035795784
18162000,63.25938034,41.79070730150001
18165600,53.94105911,36.143127917499996
18169200,46.66815948,31.648047541499995
18172800,40.86347198,47.5286466605
18176400,36.16388321,295.04371768
18180000,32.3177948,461.88136703
18183600,29.13734818,560.3566910524999
18187200,68.39637756,671.7244788979999
18190800,1202.546631,498.8901367300001
18194400,607.2792969,342.10632552
18198000,338.6320496,489.9340912199999
18201600,219.2825012,767.8248150395
18205200,154.7923279,622.5863452725
18208800,114.4147873,652.7501319615001
18212400,87.89849854,728.3200313415001
18216000,315.8959961,1127.9321045299998
18219600,1130.090698,903.2460480050001
18223200,577.7469482,514.7247100999999
18226800,333.9767761,415.6914299
18230400,222.4149017,276.371443185
18234000,159.9071808,370.8644446949999
18237600,119.9898071,236.49181099549997
18241200,93.41849518,164.28718107550003
18244800,75.24401093,124.4228916145
18248400,62.33575058,99.0158189835
18252000,52.76309204,81.155771445
18255600,45.39261627,68.03496894950001
18259200,39.5671196,58.12133083399998
18262800,34.8860054,50.4385453215
18266400,31.08082008,44.34428224450001
18270000,27.95523834,111.73298339700003
18273600,25.35891151,93.2944462035
18277200,23.17550659,61.60796661100001
18280800,21.31572914,46.542568779999996
18284400,19.71195412,38.198635098500006
18288000,18.31352806,32.620665835
18291600,17.08270073,28.557839106499994
18295200,15.99121666,25.478330991500002
18298800,15.01762772,23.059932231500003
18302400,14.14526176,21.0941335655
18306000,13.36076736,19.450151014
18309600,12.65311432,18.047346114
18313200,12.01294518,16.834309483
18316800,11.4321537,90.84485569300003
18320400,576.7719727,330.22087755900003
18324000,967.0404053,254.42835927699997
18327600,486.041626,409.9377630685
18331200,278.5845337,527.1918179815
18334800,183.2250824,599.8616203849999
18338400,129.408371,457.78807566450007
18342000,95.29341888,262.9237251335
18345600,72.90731812,170.2816392885
18349200,57.82660294,120.87989615750003
18352800,47.26437378,90.5048658355
18356400,39.52974701,70.42624988499999
18360000,33.64764786,56.64561500499999
18363600,29.06028748,46.834836197
18367200,25.42877388,39.5765172005
18370800,22.52451897,34.02425527549999
18374400,20.17884636,29.672286701999997
18378000,18.2619133,26.204020977
18381600,16.67337227,23.405017756499998
18385200,15.33677959,21.119196558
18388800,14.19502926,19.22845893
18392400,13.20620823,17.6427235615
18396000,12.33989239,16.293871307499995
18399600,11.57402039,15.131083344999999
18403200,10.89240551,14.116869974
18406800,10.28286743,13.223689556
18410400,9.735894203,12.43118815465
18414000,9.243745804,11.7240552897
18417600,8.79987812,11.0904420375
18421200,8.398594856,10.520849656949999
18424800,8.034846306,21.7726583491
18428400,7.718211651,299.30384779365
18432000,7.437754154,525.9240314770001
18435600,7.171319485,642.04271997225
18439200,6.922819138,759.6907197141
18442800,1216.078735,838.241353575
18446400,1795.192139,564.4425926700001
18450000,900.1073608,327.54218635999996
18453600,505.5119629,213.93060265
18457200,326.2528076,151.8158344285
18460800,227.0107269,113.12785930049999
18464400,164.7434235,87.4742021575
18468000,124.1051559,90.54647578949998
18471600,96.86172485,295.8419933055
18475200,77.87802887,414.527226072
18478800,64.04714966,475.26096491649986
18482400,53.58147049,510.66218391250004
18486000,992.4975586,517.18659442
18489600,868.0238647,313.27039757
18493200,453.7597046,195.686418919
18496800,273.9974976,136.28362388550002
18500400,187.2376862,101.51773644049999
18504000,136.075592,78.87832355549999
18507600,102.9082565,63.37882346949999
18511200,80.71894836,52.369117736499994
18514800,65.41046906,44.2440350525
18518400,54.39940262,38.032411766500005
18522000,46.12908554,63.9584277175
18525600,39.70126724,405.81047049899996
18529200,34.59426117,718.071856908
18532800,30.48277283,877.0244310515
18536400,27.14092445,969.7743722209998
18540000,1268.657959,1001.6720977299999
18543600,2026.789185,690.2044311750001
18547200,1021.124207,405.45603181999996
18550800,573.2246704,267.341176615
18554400,370.6641846,191.34137269
18558000,259.4325256,143.81261902699998
18561600,189.7224274,112.11360816850001
18565200,144.0952454,90.143991281
18568800,113.3869705,74.3276290945
18572400,91.89958191,62.5093702315
18576000,76.17603302,53.407048607
18579600,64.22119904,46.2461936955
18583200,54.89614868,40.5305086135
18586800,47.51273346,186.84999646799997
18590400,41.60916901,355.87587164
18594000,36.84514999,440.49631488650004
18597600,32.95816422,488.82604344950005
18601200,89.29410553,521.3237437965
18604800,1135.928589,387.73741569000003
18608400,573.2102051,229.72635308000002
18612000,322.5348511,153.3204097755
18615600,210.4958801,111.4661281605
18619200,149.3920898,85.226140026
18622800,110.9395599,67.62622298850002
18626400,85.60632324,55.3596565245
18630000,68.46411133,46.4819149975
18633600,56.42071152,39.81058073050001
18637200,47.57442474,34.637616728999994
18640800,40.81594467,145.924420653
18644400,35.50984573,363.060240207
18648000,31.27444077,470.90134349500005
18651600,27.85622597,530.4603965685001
18655200,25.06981468,568.797360509
18658800,1418.707275,477.90864558000004
18662400,718.0812988,275.160291285
18666000,388.8460388,177.9005638105
18669600,245.2740479,126.515213969
18673200,170.6463013,95.1535070485
18676800,124.759346,74.41913432800001
18680400,94.82709503,60.141478727999996
18684000,74.78656769,49.9379386895
18687600,60.89466095,61.791800978000005
18691200,50.82974243,334.4218155775
18694800,43.22763824,534.739944035
18698400,37.31007767,637.2925178189998
